FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total transactions,total bitcoin sent,total bitcoin received,total bitcoin balance
0,0,1580.9,319341.6,0,202,0,1.215655,0.801761,0,0,0,203,0,161.9557897,161.9557897
0,51613.33,0,103226.67,2,1,0.25208,0.25208,0.25208,0.015,0.235535,0.125268,3,0.250535195,0.25207966,0.001544465
0,1378.16,18221.17,331505.3,29,16,250,2100,758.161862,0.000636,2099.99958,418.295668,45,12130.57437,12130.5898,0.015430174
0,7353.09,1990.53,583775.97,71,31,1,30.0599,9.795025,0,150.0014,4.27565,102,303.57117,303.6457705,0.07460055
0,0,2054.58,88346.85,0,43,0,0.515243,0.288266,0,0,0,44,0,12.39544538,12.39544538
0,6.85,1093.16,1256185.5,1138,1142,0.20004,27.611932,0.434741,0.188858,27.609829,0.435202,2280,495.2601721,496.4747023,1.214530266
0,3.88,24508,122555.5,4,5,0.003,0.003,0.003,0,0,0,9,0,0.015,0.015
0,0,13668.95,164027.38,0,12,0,137,23.086992,0,0,0,13,0,277.0439029,277.0439029
0,0,1758.02,226784.58,0,129,0,0.573611,0.244917,0,0,0,130,0,31.59431894,31.59431894
0,0,3433.76,319340.05,0,93,0,1.006043,0.787824,0,0,0,94,0,73.26760354,73.26760354
0,3231.2,16075.18,546717.62,10,32,0.003462,4.379,0.28418,0.088451,4,0.87129,42,8.712902589,9.093758261,0.380855672
0,9544.09,37026.77,931417.2,20,20,1.010028,2.77,1.116612,0.009,2.76,1.115196,40,22.30391605,22.33223856,0.02832251
0,9.93,479.76,1171136.88,2612,2387,0.037483,47.09,0.206679,5.40E-05,47.088209,0.369351,4999,964.7445935,493.343108,-471.4014855
0,25582.21,6876.05,118002.93,3,6,0.062998,0.18906,0.093505,0.04,0.43,0.180333,9,0.541,0.56103184,0.02003184
0,0,0,29.83,1,1,0.432919,0.432919,0.432919,0.432415,0.432415,0.432415,2,0.43241517,0.43291917,0.000504
0,0,2.07,20665.23,0,9999,0,4,0.003475,0,0,0,10000,0,34.74576727,34.74576727
0,28.84,128280.54,256618.77,2,2,0.019087,0.30043,0.159758,0.018136,0.29979,0.158963,4,0.317925443,0.3195169,0.001591457
0,13.77,28099.83,112454.4,4,4,0.1,21.098992,9.645226,0.096476,21.098367,9.642479,8,38.56991731,38.58090409,0.010986778
0,0,2489.33,229018.6,0,92,0,3,0.942265,0,0,0,93,0,86.68837385,86.68837385
0,266.53,132608.01,401022.43,12,3,0.024528,1,0.488176,0.005,0.4385,0.11878,15,1.42536537,1.46452837,0.039163
0,0,45356.44,226782.18,0,5,0,8.521318,2.964019,0,0,0,6,0,14.82009691,14.82009691
0,0,5039.46,226775.5,0,45,0,1.128951,0.913706,0,0,0,46,0,41.11675788,41.11675788
0,163.62,0,327.25,2,1,101,101,101,1,99.999016,50.499508,3,100.9990158,101,0.000984218
0,25.44,0,76.33,3,2,21.030611,79.969389,50.5,0.48,88.951595,33.666159,5,100.998477,101,0.001523001
0,22.21,0,66.62,3,1,101,101,101,8.5,55.936436,33.666149,4,100.998446,101,0.001554
0,160.03,0.3,320.67,2,2,50.382867,50.617133,50.5,1.807606,99.19141,50.499508,4,100.9990158,101,0.000984218
0,0,15.95,31.9,0,2,0.02,0.115097,0.067549,0,0,0,2,0,0.13509747,0.13509747
0,18.41,0,55.23,3,1,101,101,101,1.750406,91.600806,33.666149,4,100.998446,101,0.001554
0,0,13338.34,226751.72,0,17,0,105.964449,16.146862,0,0,0,18,0,274.4966488,274.4966488
0,6955.27,10908.74,516958.07,21,34,0.018427,21.450179,2.381236,0.018007,21.449759,3.854928,55,80.95349002,80.9620358,0.008545784
0,118.66,5536.46,524620.88,82,93,0.494651,30.99042,1.711727,0.49916,71.606009,1.940619,175,159.1307924,159.1906234,0.059830928
0,5927.95,54445.39,313722.65,7,5,0.01,0.222464,0.095539,0,0.16821,0.067706,12,0.473939248,0.47769724,0.003757992
0,0,20811.74,187305.62,0,9,0,22.948,7.230411,0,0,0,10,0,65.0737,65.0737
0,0,30242.45,60484.9,0,2,0,18,9,0,0,0,3,0,18,18
0,29.68,24.59,295728.45,9784,216,1,2000,489.485357,0.09,499.99,10.702612,10000,104714.3569,105728.837,1014.480173
0,0,0,88.03,1,1,0.045,0.045,0.045,0.0428,0.0428,0.0428,2,0.0428,0.045,0.0022
0,483.85,2500.12,113391.13,38,38,0.058764,0.180031,0.150103,0.058344,0.179611,0.149682,76,5.687927823,5.703908826,0.015981003
0,0,0,419.92,1,1,1.626,1.626,1.626,1.62538,1.62538,1.62538,2,1.62538,1.626,0.00062
0,0.79,5058.21,25295.02,5,5,0.033105,0.563021,0.332478,0.032265,0.562181,0.331638,10,1.658188208,1.662388208,0.0042
0,13824.22,79418.23,200309.1,3,2,4.424779,5.110954,4.767866,0.0001,5.092573,3.170484,5,9.511452058,9.53573273,0.024280672
0,3.49,7244.24,14495.47,2,2,1,25,13,0.999244,24.999267,12.999255,4,25.99851085,26,0.001489147
0,6.16,0,18.47,3,2,784.17673,1216.82327,1000.5,0.70927,1481.142992,666.999528,5,2000.998585,2001,0.001414909
0,157.09,0,314.18,2,1,101,101,101,1,99.999016,50.499508,3,100.9990158,101,0.000984218
0,26.25,551.11,942091.48,1626,1632,0.200007,2.02,0.288045,0.189212,4.005,0.289317,3258,470.4288603,470.0902248,-0.338635486
0,26.32,0.21,79.38,3,2,48.249023,52.750977,50.5,0.015952,56.174847,33.666163,5,100.998488,101,0.001512
0,22.06,0,66.17,3,1,101,101,101,3,63.635688,33.666149,4,100.998446,101,0.001554
0,12647.19,15738.07,56770.52,2,2,0.090586,11.232525,5.661556,1.32267,9.999559,5.661115,4,11.322229,11.32311115,0.00088215
0,3193.16,801.17,11181.83,3,2,0.020882,0.068972,0.044927,0.000132,0.054,0.029455,5,0.088363802,0.08985461,0.001490808
0,96.94,15772.07,316313.83,9,20,0.33,14,4.973533,1.559888,27.998792,11.051574,29,99.4641673,99.47065726,0.006489961
0,21.65,0,64.95,3,1,101,101,101,1,91.187396,33.666149,4,100.998446,101,0.001554
0,23.66,0,70.97,3,1,101,101,101,0.09895,53.805103,33.666149,4,100.998446,101,0.001554
0,0,2257.71,358975.52,0,159,0,1.026392,0.889895,0,0,0,160,0,141.4933497,141.4933497
0,0,16199.12,226787.75,0,14,0,4.999434,2.741197,0,0,0,15,0,38.37675297,38.37675297
0,3.38,0.05,10.25,3,2,268.535869,1732.464131,1000.5,0.11,1475.227077,666.999528,5,2000.998585,2001,0.001414909
0,7276.41,5153.45,1018989.55,128,17,0.005,0.01,0.009412,0,0,0,145,0,0.16,0.16
0,241.38,6175.33,573541.08,48,91,0.005764,11.694543,0.964223,0.029314,11.694228,1.827619,139,87.72571736,87.74430758,0.018590222
0,0,0.19,3520.17,1,3,1.495,3.995,2.495,7.484559,7.484559,7.484559,4,7.484559,7.485,0.000441
0,2090.66,2902.39,24965.25,5,5,2.180443,18.999528,9.672877,0.2,29.259744,9.671949,10,48.35974449,48.36438509,0.0046406
0,3.74,2245.4,4498.28,2,2,0.100322,0.527614,0.313968,0.099293,0.526674,0.312983,4,0.625966964,0.627935753,0.001968789
0,157.54,0,315.08,2,1,101,101,101,2.8,98.199016,50.499508,3,100.9990158,101,0.000984218
0,0,0,1.52,1,1,1.764627,1.764627,1.764627,1.764049,1.764049,1.764049,2,1.764048688,1.764626933,0.000578246
0,2901.54,2570.68,412708.15,12,147,0.002,70.686709,13.919214,0,807.340648,170.509724,159,2046.116684,2046.124457,0.007773062
0,1.46,1.49,7.35,3,2,435.990822,1565.009178,1000.5,0.125399,1439.405699,666.999528,5,2000.998585,2001,0.001414909
0,33.39,0,100.17,3,1,101,101,101,1,95.148054,33.666015,4,100.9980437,101,0.001956288
0,8288.39,9725.42,896045.23,60,41,0.030902,34.942362,4.883685,0,45,3.342305,101,200.5383213,200.231068,-0.3072533
0,0,2087.15,319334.13,0,153,0,1.888231,0.700242,0,0,0,154,0,107.1370634,107.1370634
0,26.13,0.49,79.38,3,2,13.287029,87.712971,50.5,0.01,56.453595,33.666163,5,100.998488,101,0.001512
0,3.21,0,9.63,3,2,942.166925,1058.833075,1000.5,0.054207,1366.590858,666.999528,5,2000.998585,2001,0.001414909
0,2124.79,2886.97,929971.17,98,250,0.000832,7.396918,0.192356,0,7,0.490222,348,48.04174157,48.08896223,0.047220659
0,0,0.35,3515.13,0,9999,0.01,389310.7456,54.057505,0,0,0,10000,0,540520.9891,540520.9891
0,0,1803.07,218170.95,0,121,0,6.4,0.767425,0,0,0,122,0,92.85843162,92.85843162
0,19.89,0,59.68,3,1,101,101,101,0.192957,53.544593,33.666149,4,100.998446,101,0.001554
0,1.27,0,2.55,2,1,1037.134475,1037.134475,1037.134475,2,1035.133532,518.566766,3,1037.133532,1037.134475,0.000943273
0,4.69,2151.53,8624.88,4,4,0.003,0.003,0.003,0,0,0,8,0,0.012,0.012
0,0,0,4.98,1,3,0.009118,8.998677,3.335638,10.006441,10.006441,10.006441,4,10.00644115,10.00691279,0.000471636
0,163.19,0.37,327.12,2,2,20.00026,80.99974,50.5,0.045,100.954016,50.499508,4,100.9990158,101,0.000984218
0,0,1689.37,319291.53,0,189,0,1.242755,0.870399,0,0,0,190,0,164.5054643,164.5054643
0,156.31,0,312.62,2,1,101,101,101,1,99.999016,50.499508,3,100.9990158,101,0.000984218
0,0,0,5.2,1,1,16.299,16.299,16.299,16.298214,16.298214,16.298214,2,16.29821394,16.299,0.00078606
0,33.48,4691.4,184270.08,39,39,0.419,12.593585,1.386282,0.417681,12.592832,1.384739,78,54.00480179,54.0649865,0.060184713
0,14303.01,20641.58,470208.58,17,11,0.01,2.203813,0.855092,0,3.4058,0.551822,28,9.38098,9.406015864,0.025035864
0,2.86,0,8.58,3,2,560.113837,1440.886163,1000.5,2,1886.261525,666.999528,5,2000.998585,2001,0.001414909
0,22.82,0,68.47,3,1,101,101,101,1,71.156316,33.666149,4,100.998446,101,0.001554
0,4.39,4140.21,24867.6,6,6,1,10.6,5.599859,0.997269,10.599715,5.598797,12,33.59278372,33.59915656,0.00637284
0,20807.97,23567.05,355000.13,8,8,1.3257,15.252378,5.730538,0.00508,15.249378,5.730074,16,45.84059336,45.84430699,0.003713634
0,0,0,9.28,1,1,100,100,100,99.996747,99.996747,99.996747,2,99.99674689,100,0.00325311
0,46795.42,30025.24,230461.98,3,3,0.009918,6.385,2.395761,0.005416,6.384361,2.395354,6,7.186061294,7.18728394,0.001222646
0,0,825.9,1651.8,0,2,0.011415,0.034478,0.022946,0,0,0,2,0,0.04589263,0.04589263
0,0,2099.86,226784.83,0,108,0,0.419104,0.204169,0,0,0,109,0,22.05025232,22.05025232
0,107.78,0.21,323.75,3,2,25.753052,75.246948,50.5,0.5,99.223527,33.666176,5,100.9985267,101,0.001473262
0,0,1659.47,229007.07,0,138,0,0.476226,0.24085,0,0,0,139,0,33.23729368,33.23729368
0,0,0,6.95,1,1,25.18,25.18,25.18,25.179528,25.179528,25.179528,2,25.17952836,25.18,0.000471636
0,23.76,0.18,71.63,3,2,12.641308,88.358692,50.5,1.572827,78.433101,33.666151,5,100.9984519,101,0.001548055
0,246604.77,47589.5,1072940.78,3,7,0.226539,9.42459,3.327806,2.4,18.2,7.733333,10,23.2,23.29464043,0.09464043
0,195.32,14896.46,358491.55,5,24,0.012766,2.1,0.223746,0.541199,2.334257,1.072915,29,5.3645739,5.369897006,0.005323106
0,164.18,0.85,330.05,2,2,48.099232,52.900768,50.5,0.177458,100.821516,50.499487,4,100.9989738,101,0.001026218
0,19.67,26794.86,187701.7,7,7,2.9879,25.690863,8.910921,2.986901,25.690434,8.909343,14,62.36539778,62.37644443,0.01104665
0,0,0,0.78,1,1,0.6,0.6,0.6,0.59916,0.59916,0.59916,2,0.59916,0.6,0.00084
0,159.63,0.33,319.92,2,2,30.570382,70.429618,50.5,10.56,90.439016,50.499508,4,100.9990158,101,0.000984218
0,18.69,0,56.08,3,1,101,101,101,0.464028,86.115645,33.666149,4,100.998446,101,0.001554
0,2769.14,1829.42,977821.2,73,424,0.004382,1.290048,0.400615,0.018815,112.317325,2.326431,497,169.8294461,169.8607278,0.031281788
0,27.06,6966.37,386355.1,8613,22,0,10,1.96474,0,6,0.007886,8635,67.918,43.22428764,-24.69371236
0,160.4,0.84,322.48,2,2,28.835584,72.164416,50.5,1.2,99.799016,50.499508,4,100.9990158,101,0.000984218
0,21.65,0,64.95,3,1,101,101,101,4.190308,87.722839,33.665988,4,100.9979647,101,0.002035312
0,0,44932.58,89865.15,0,2,1,6.397953,3.698976,0,0,0,3,0,7.39795266,7.39795266
0,23.82,0.03,71.52,3,2,9.002749,91.997251,50.5,10.483054,46.401224,33.666155,5,100.9984639,101,0.001536086
0,7460.29,176.82,45115.37,6,2,1.0419,1.479585,1.260743,0,1.48,0.586833,8,3.521,2.52148541,-0.99951459
0,791.69,2218.5,104068.4,67,23,0.02,246.07676,27.020526,0,200,9.455127,90,633.4935386,621.4721067,-12.0214319
0,50337.59,50590.45,554724.92,7,4,0.3835,5.0487,2.204475,0.0034,5.048061,1.259054,11,8.813377479,8.8179,0.004522521
0,17.84,0,53.52,3,1,101,101,101,1,94.192058,33.666149,4,100.998446,101,0.001554
0,0,3137.37,229027.95,0,73,0,0.382503,0.173491,0,0,0,74,0,12.66481125,12.66481125
0,0,0,2.45,1,1,0.50145,0.50145,0.50145,0.500978,0.500978,0.500978,2,0.500978364,0.50145,0.000471636
0,2388.85,3763.16,79321.42,8,16,0.031955,7.07404,1.208023,0.014,8,2.43925,24,19.514,19.32837387,-0.185626125
0,2536.45,2007.32,996723.37,279,144,0.119,51,7.500122,0,50.001,3.887749,423,1084.682091,1080.017503,-4.664588485
0,8.75,26227.35,131180.5,5,5,0.8127,12.62,5.48754,0.812256,12.614895,5.486018,10,27.43008801,27.4377,0.007611987
0,0,28348.18,226785.43,0,8,0,26.273945,4.602367,0,0,0,9,0,36.81893952,36.81893952
0,3.38,0.05,10.25,3,2,208.374399,1792.625601,1000.5,0.429528,1477.097366,666.999528,5,2000.998585,2001,0.001414909
0,0,2799.84,226787.03,0,81,0,4.575314,1.071273,0,0,0,82,0,86.77313903,86.77313903
0,159.63,0.33,319.92,2,2,49.568917,51.431083,50.5,50,50.999016,50.499508,4,100.9990158,101,0.000984218
0,0,3194.26,226792.33,0,71,0,0.348236,0.16724,0,0,0,72,0,11.87407224,11.87407224
0,0,0,631600.65,1,1,0.008481,0.008481,0.008481,0.007797,0.007797,0.007797,2,0.0077966,0.0084812,0.0006846
0,7470.96,8287.97,199029.1,10,15,0.006793,2125.25925,146.984511,0.09958,500.003689,220.476327,25,2204.763269,2204.767658,0.004389
0,0,2043.1,226784.6,0,111,0,0.421487,0.202148,0,0,0,112,0,22.43845016,22.43845016
0,22.22,0,66.67,3,1,101,101,101,0.14,52.035699,33.666149,4,100.998446,101,0.001554
0,176.1,6234.35,1020036.7,128,160,0.100002,0.202384,0.104542,0.005571,1.522136,0.130346,288,16.68429778,16.72668397,0.042386191
0,7.06,5829.16,472726.58,80,81,0.0101,9.014,1.056678,0.307987,9.014829,1.068449,161,85.47590391,85.59094657,0.115042657
0,14.36,0,43.07,3,1,101,101,101,2.28,90.431999,33.666149,4,100.998446,101,0.001554
0,9240.32,22158.67,744244.83,11,29,0.005,4.594855,1.17976,0,7.809037,3.109485,40,34.20433785,34.21304,0.00870215
0,161.67,0.04,323.42,2,2,45.719156,55.280844,50.5,3.854759,97.144257,50.499508,4,100.9990158,101,0.000984218
0,6.51,1323.34,219001.22,100,165,0.049001,0.056258,0.049785,0.049121,0.098308,0.081022,265,8.10218391,8.214467218,0.112283308
0,99.11,8153.28,123290.22,10,15,0.22,8.3,3.008593,0.999392,11.899366,4.512047,25,45.12047326,45.12890141,0.00842815
0,0,1563.96,226774.68,0,145,0,0.962345,0.413793,0,0,0,146,0,59.9999691,59.9999691
0,3661.74,1255.66,107972.32,24,16,0.05,118.17,17.490772,0,94.112419,11.659885,40,279.8372376,279.852357,0.015119374
0,0,0,4.72,1,1,1.07861,1.07861,1.07861,1.078139,1.078139,1.078139,2,1.078138684,1.07861032,0.000471636
0,196.73,3899.8,1343036.75,305,329,0.010026,2.21625,0.207388,0.012661,4.042506,0.223365,634,68.12642555,68.23067335,0.1042478
0,2.48,3957.68,7920.32,2,2,0.888833,0.90207,0.895452,0.887837,0.901543,0.89469,4,1.789379393,1.79090325,0.001523857
0,0,1023.61,289682.58,0,283,0,1.218475,0.810535,0,0,0,284,0,229.3814585,229.3814585
0,22.81,0,68.42,3,1,101,101,101,5.383881,64.80728,33.666149,4,100.998446,101,0.001554
0,12.01,32682.6,326946.1,10,10,0.988,5.508621,3.658094,0.98758,5.50809,3.657646,20,36.57645826,36.58093586,0.004477596
0,0,2385.6,229017.93,0,96,0,10,1.064131,0,0,0,97,0,102.156607,102.156607
0,0,0,64.37,1,1,0.756631,0.756631,0.756631,0.756127,0.756127,0.756127,2,0.75612671,0.75663071,0.000504
0,17069.52,6366.53,575748.92,30,10,1.4447,30,6.369997,0,30,3.183423,40,95.50269707,63.6999702,-31.80272687
0,0,5499.05,60489.52,0,11,0,7.35,2.595616,0,0,0,12,0,28.5517771,28.5517771
0,164.83,0.21,330.08,2,2,4.057561,96.942439,50.5,4.038883,96.960091,50.499487,4,100.9989738,101,0.001026218
0,0,10407.65,291414.15,0,28,0,1.067727,0.764748,0,0,0,29,0,21.41293785,21.41293785
0,24.75,0,74.25,3,2,14.932137,86.067863,50.5,0.01,56.291964,33.666149,5,100.9984458,101,0.001554158
0,2207.85,279.46,319493.33,128,132,0.2,9.99,0.569015,0.199558,9.989558,0.586336,260,75.05099672,75.11002235,0.059025632
0,105.81,0,317.43,3,1,101,101,101,0.01,100.788527,33.666176,4,100.9985267,101,0.001473262
0,2132.92,1930.1,31182.57,11,4,0.114033,0.785542,0.384993,0,0.784246,0.139252,15,1.531775418,1.53997306,0.008197642
0,34.26,516.68,1266018.47,1663,2340,0.011189,53.173322,0.641903,0.4929,53.680097,0.902214,4003,1500.381763,1502.052625,1.670862149
0,163.07,0,326.13,2,1,101,101,101,0.849986,100.14903,50.499508,3,100.9990158,101,0.000984218
0,0,0,1.73,1,1,0.719528,0.719528,0.719528,0.719057,0.719057,0.719057,2,0.719056734,0.71952837,0.000471636
0,0,152406.62,304813.25,0,2,0.012414,0.1002,0.056307,0,0,0,2,0,0.11261448,0.11261448
0,20740.81,0,41481.62,2,1,0.351929,0.351929,0.351929,0.051047,0.3,0.175524,3,0.35104706,0.35192906,0.000882
0,12949.43,5335.48,171399.57,12,3,0.01,0.01,0.01,0,0.010042,0.000837,15,0.010041952,0.03,0.019958048
0,0,0,14.28,1,1,4.020663,4.020663,4.020663,4.005663,4.005663,4.005663,2,4.0056626,4.0206626,0.015
0,0,0,2.75,1,1,4.995,4.995,4.995,4.994528,4.994528,4.994528,2,4.994528364,4.995,0.000471636
0,0,2422.05,714506,0,295,0,47.09,2.900889,0,0,0,296,0,855.762163,855.762163
0,0,8609.78,28521.03,1,3,0.017246,0.883086,0.334356,0.5,0.5,0.5,4,0.5,1.00306696,0.50306696
0,162.38,0.63,326.03,2,2,24.648361,76.351639,50.5,0.002284,100.996732,50.499508,4,100.9990158,101,0.000984218
0,557.71,4500.98,204657.07,28,42,0.006036,24.046,6.4387,0,32.106672,9.656892,70,270.3929858,270.4254133,0.032427585
0,148.83,170.69,566551.1,1302,2184,0.000167,4600,40.003395,0,9971.69315,67.101991,3486,87366.79289,87367.41558,0.622680674
0,1576.24,80425.83,492012.45,6,6,0.01,27.270835,6.860657,0,14.589597,6.856358,12,41.13814893,41.16394278,0.025793848
0,22.86,0,68.58,3,1,101,101,101,0.009405,56.498289,33.666149,4,100.998446,101,0.001554
0,18.79,10547.57,21132.72,2,2,1.559326,5.07725,3.318288,1.558858,5.076746,3.317802,4,6.635603683,6.63657642,0.000972737
0,5.18,3097.77,350628.03,112,113,0.010034,1.001282,0.175256,0.08395,1.000232,0.175616,225,19.66899492,19.80391215,0.134917225
0,0,2752.64,319306.25,0,116,0,1.005229,0.594147,0,0,0,117,0,68.9210923,68.9210923
0,0,33350.62,200103.7,0,6,0,10.104,2.205667,0,0,0,7,0,13.234,13.234
0,3837.42,26683.31,122082.92,4,4,0.046623,37.711665,18.218647,0.655722,62.5,18.218207,8,72.87282664,72.87458665,0.00176001
0,0,9660.46,77283.72,0,8,0.124225,3.72916,1.448478,0,0,0,9,0,11.58782318,11.58782318
0,161.2,0,322.4,2,1,101,101,101,0.031864,100.967152,50.499508,3,100.9990158,101,0.000984218
0,6.78,7.15,69477.52,5504,4496,0.009537,5210.659497,39.381583,0.000627,1000,27.800349,10000,153013.1234,177059.5968,24046.47337
0,1340.31,2966.99,426983.55,64,115,0.05,0.236046,0.201266,0.195462,3.059427,0.361183,179,23.11568119,23.14558914,0.029907954
0,0,1510.44,148022.73,0,98,0,40.744454,2.541571,0,0,0,99,0,249.0739355,249.0739355
0,1582.86,2425.42,946612.53,359,156,3.10E-05,56.594841,3.464638,0,75,1.972365,515,708.0790576,540.4835075,-167.5955501
0,2.16,0.01,6.65,3,36,0.001078,1053.540123,55.583333,0.985805,1627.4123,666.999528,39,2000.998585,2001,0.001414909
0,734.64,9126.21,1009366.32,82,104,0.1,141,14.405103,0.098825,140.985,20.250875,186,1660.571713,1498.13071,-162.4410027
0,0,2047.08,319344.27,0,156,0,1.004747,0.352909,0,0,0,157,0,55.05380286,55.05380286
0,0,0,0,0,1,2.08975,2.08975,2.08975,0,0,0,1,0,2.08975002,2.08975002
0,0,0,2.67,1,1,6.458,6.458,6.458,6.457214,6.457214,6.457214,2,6.45721394,6.458,0.00078606
0,22.29,0,66.87,3,1,101,101,101,0.202352,66.768898,33.666149,4,100.998446,101,0.001554
0,94379.42,0,188758.83,2,1,0.273771,0.273771,0.273771,0.022864,0.250057,0.136461,3,0.27292118,0.2737714,0.00085022
0,0,1487.22,229031.28,0,154,0,4.9955,0.516396,0,0,0,155,0,79.52497883,79.52497883
0,4.53,12246.26,73504.77,6,6,0.60489,7.214336,2.168103,0.60384,7.213286,2.167443,12,13.00465579,13.00861681,0.003961018
0,161.04,0.84,323.77,2,2,26.511526,74.488474,50.5,0.16522,100.833796,50.499508,4,100.9990158,101,0.000984218
0,86411.4,135707.2,876294.22,7,2,0.08,0.097988,0.088994,0,0.088,0.021898,9,0.153289345,0.17798823,0.024698885
0,0,0,415.6,1,1,10,10,10,9.99938,9.99938,9.99938,2,9.99938,10,0.00062
0,159.7,0.63,320.67,2,2,47.094393,53.905607,50.5,2.33246,98.666556,50.499508,4,100.9990158,101,0.000984218
0,22.51,57702.91,692705.02,12,12,0.067874,17.165324,7.520673,0.064517,17.161967,7.516345,24,90.19614192,90.24807002,0.0519281
0,4398.91,1104.07,242009.65,51,16,0.1,6.279943,2.232344,0,6.28,0.86549,67,44.14,35.71749999,-8.42250001
0,0.71,29707.33,59416.08,2,2,1.41,1.533428,1.471714,1.40916,1.532588,1.470874,4,2.941748,2.943428,0.00168
0,710.69,2212.07,310701.32,45,126,0.05,20.002837,0.507659,0.1,20.204076,1.416505,171,63.7427235,63.96503024,0.222306737
0,64.14,6.36,517201.7,7850,2150,0.000488,2613,32.439233,0,5000,8.6613,10000,67991.20531,69744.35077,1753.145462
0,0,0,16038.05,1,1,0.060042,0.060042,0.060042,0.059601,0.059601,0.059601,2,0.059601322,0.060042322,0.000441
0,0,0,11.9,1,1,0.435264,0.435264,0.435264,0.43476,0.43476,0.43476,2,0.43476028,0.43526428,0.000504
0,5636.12,7867.06,325132.97,20,27,0.065416,21.252592,1.884141,0.053,8.12,2.650587,47,53.011742,50.87181709,-2.13992491
0,1973.25,1946.96,131602.9,44,23,0.1,1000,91.819376,0.01,400,47.996026,67,2111.825161,2111.845652,0.020491
0,0,9786.16,91222.12,1,2,4.463018,4.567693,4.515356,6,6,6,3,6,9.03071137,3.03071137
0,35843.61,8529.99,506893.22,12,9,10,39.950002,17.194091,0,100,12.87575,21,154.509,154.7468195,0.237819493
0,163.62,0,327.25,2,1,101,101,101,0.649,100.350016,50.499508,3,100.9990158,101,0.000984218
0,0,5043.88,161404.23,0,32,0,10.896161,3.554919,0,0,0,33,0,113.7574012,113.7574012
0,0,0,2.23,1,1,59.995,59.995,59.995,59.994528,59.994528,59.994528,2,59.99452836,59.995,0.000471636
0,0,400.5,578329.07,0,1444,0,0,0,0,0,0,1445,0,0,0
0,595.97,8895.3,692818.23,58,74,0.09,0.207622,0.199988,0.195689,1.011441,0.254657,132,14.77011008,14.79913122,0.029021138
0,162.51,0.05,325.12,2,2,18.748839,82.251161,50.5,9.99867,91.000303,50.499487,4,100.9989738,101,0.001026218
0,0,0,1.45,1,1,0.01,0.01,0.01,0.009528,0.009528,0.009528,2,0.009528364,0.01,0.000471636
0,4.64,15983.03,143884.38,8,9,0.005,2.795,1.323333,0.197289,2.794311,1.487196,17,11.89757188,11.91,0.01242812
0,2.81,23620.49,118116.5,5,5,2,14.087984,5.604336,1.999497,14.087412,5.603829,10,28.01914538,28.02167908,0.002533701
0,0,0,0.52,1,1,0.1,0.1,0.1,0.099214,0.099214,0.099214,2,0.09921394,0.1,0.00078606
0,2516.75,407.81,11220.55,3,9,0,14.999,5.711207,0.4,23.61,10.003333,12,30.01,51.40086603,21.39086603
0,0,74172.46,339064.62,1,4,2.046247,19.999559,9.847419,19.389048,19.389048,19.389048,5,19.38904751,39.38967751,20.00063
0,162.76,0.01,325.55,2,3,3.464548,50.998992,33.666667,21.658972,79.340002,50.499487,5,100.9989738,101,0.001026218
0,9811.44,21470.73,434254.62,18,12,0.00083,1.010409,0.218329,0,1.0002,0.144222,30,2.595998267,2.619951213,0.023952946
0,1512.75,4993.86,996626.2,332,99,0.00584,90.321455,6.275012,0,75.6004,1.931481,431,641.2516568,621.2261907,-20.02546603
0,163.77,0,327.55,2,1,101,101,101,0.245359,100.753657,50.499508,3,100.9990158,101,0.000984218
